transaction_id,account_id,transaction_date,transaction_type,amount,location_id,merchant_name,payment_method,transaction_status
506472,102024,2027-02-06 12:08:00,Online Transfer,13932.72,37,Zomato,Debit Card,Success
506473,102041,2027-02-12 00:07:00,Cash Withdrawal,19763.73,50,Myntra,Credit Card,Success
506474,102058,2027-02-17 12:06:00,Deposit,25594.74,13,Uber,Net Banking,Success
506475,102075,2027-02-23 00:05:00,UPI,31425.75,26,IRCTC,ATM,Success
506476,102092,2027-02-28 12:04:00,Card Payment,37256.76,39,Reliance,UPI,Success
506477,102109,2027-03-06 00:03:00,ATM Withdrawal,484687.0,2,DMart,Debit Card,Success
506478,102126,2027-03-11 12:02:00,Online Transfer,48918.78,15,Netflix,Credit Card,Success
506479,102143,2027-03-17 00:01:00,Cash Withdrawal,4849.79,28,PhonePe,Net Banking,Success
506480,102160,2027-03-22 12:00:00,Deposit,10680.8,41,Google Pay,ATM,Success
506481,102177,2027-03-27 23:59:00,UPI,16511.81,4,Amazon,UPI,Success
506482,102194,2027-04-02 11:58:00,Card Payment,22342.82,17,Flipkart,Debit Card,Success
506483,102211,2027-04-07 23:57:00,ATM Withdrawal,28173.83,30,Swiggy,Credit Card,Success
506484,102228,2027-04-13 11:56:00,Online Transfer,34004.84,43,Zomato,Net Banking,Success
506485,102245,2027-04-18 23:55:00,Cash Withdrawal,39835.85,6,Myntra,ATM,Success
506486,102262,2027-04-24 11:54:00,Deposit,45666.86,19,Uber,UPI,Success
506487,102279,2027-04-29 23:53:00,UPI,1597.87,32,IRCTC,Debit Card,Success
506488,102296,2027-05-05 11:52:00,Card Payment,7428.88,45,Reliance,Credit Card,Success
506489,102313,2027-05-10 23:51:00,ATM Withdrawal,13259.89,8,DMart,Net Banking,Success
506490,102330,2027-05-16 11:50:00,Online Transfer,19090.9,21,Netflix,ATM,Success
506491,102347,2027-05-21 23:49:00,Cash Withdrawal,24921.91,34,PhonePe,UPI,Success
506492,102364,2027-05-27 11:48:00,Deposit,30752.92,47,Google Pay,Debit Card,Success
506493,102381,2027-06-01 23:47:00,UPI,36583.93,10,Amazon,Credit Card,Success
506494,102398,2027-06-07 11:46:00,Card Payment,42414.94,23,Flipkart,Net Banking,Success
506495,102415,2027-06-12 23:45:00,ATM Withdrawal,48245.95,36,Swiggy,ATM,Success
506496,102432,2027-06-18 11:44:00,Online Transfer,4176.96,49,Zomato,UPI,Success
506497,102449,2027-06-23 23:43:00,Cash Withdrawal,172243.0,12,Myntra,Debit Card,Success
506498,102466,2027-06-29 11:42:00,Deposit,15838.98,25,Uber,Credit Card,Success
506499,102483,2027-07-04 23:41:00,UPI,21669.99,38,IRCTC,Net Banking,Pending
506500,102500,2027-07-10 11:40:00,Card Payment,27500.0,1,Reliance,ATM,Success
506501,102517,2027-07-15 23:39:00,ATM Withdrawal,33331.01,14,DMart,UPI,Success
506502,102534,2027-07-21 11:38:00,Online Transfer,39162.02,27,Netflix,Debit Card,Success
506503,102551,2027-07-26 23:37:00,Cash Withdrawal,44993.03,40,PhonePe,Credit Card,Success
506504,102568,2027-08-01 11:36:00,Deposit,924.04,3,Google Pay,Net Banking,Success
506505,102585,2027-08-06 23:35:00,UPI,6755.05,16,Amazon,ATM,Success
506506,102602,2027-08-12 11:34:00,Card Payment,12586.06,29,Flipkart,UPI,Success
506507,102619,2027-08-17 23:33:00,ATM Withdrawal,18417.07,42,Swiggy,Debit Card,Success
506508,102636,2027-08-23 11:32:00,Online Transfer,24248.08,5,Zomato,Credit Card,Success
506509,102653,2027-08-28 23:31:00,Cash Withdrawal,30079.09,18,Myntra,Net Banking,Success
506510,102670,2027-09-03 11:30:00,Deposit,35910.1,31,Uber,ATM,Success
506511,102687,2027-09-08 23:29:00,UPI,41741.11,44,IRCTC,UPI,Success
506512,102704,2027-09-14 11:28:00,Card Payment,47572.12,7,Reliance,Debit Card,Success
506513,102721,2027-09-19 23:27:00,ATM Withdrawal,3503.13,20,DMart,Credit Card,Success
506514,102738,2027-09-25 11:26:00,Online Transfer,9334.14,33,Netflix,Net Banking,Success
506515,102755,2027-09-30 23:25:00,Cash Withdrawal,15165.15,46,PhonePe,ATM,Success
506516,102772,2027-10-06 11:24:00,Deposit,20996.16,9,Google Pay,UPI,Success
506517,102789,2027-10-11 23:23:00,UPI,26827.17,22,Amazon,Debit Card,Success
506518,102806,2027-10-17 11:22:00,Card Payment,32658.18,35,Flipkart,Credit Card,Success
506519,102823,2027-10-22 23:21:00,ATM Withdrawal,38489.19,48,Swiggy,Net Banking,Success
506520,102840,2027-10-28 11:20:00,Online Transfer,44320.2,11,Zomato,ATM,Success
506521,102857,2027-11-02 23:19:00,Cash Withdrawal,251.21,24,Myntra,UPI,Success
506522,102874,2027-11-08 11:18:00,Deposit,6082.22,37,Uber,Debit Card,Success
506523,102891,2027-11-13 23:17:00,UPI,11913.23,50,IRCTC,Credit Card,Success
506524,102908,2027-11-19 11:16:00,Card Payment,17744.24,13,Reliance,Net Banking,Success
506525,102925,2027-11-24 23:15:00,ATM Withdrawal,23575.25,26,DMart,ATM,Success
506526,102942,2027-11-30 11:14:00,Online Transfer,29406.26,39,Netflix,UPI,Success
506527,102959,2027-12-05 23:13:00,Cash Withdrawal,35237.27,2,PhonePe,Debit Card,Success
506528,102976,2027-12-11 11:12:00,Deposit,41068.28,15,Google Pay,Credit Card,Success
506529,102993,2027-12-16 23:11:00,UPI,46899.29,28,Amazon,Net Banking,Success
506530,100010,2027-12-22 11:10:00,Card Payment,2830.3,41,Flipkart,ATM,Success
506531,100027,2027-12-27 23:09:00,ATM Withdrawal,8661.31,4,Swiggy,UPI,Success
506532,100044,2028-01-02 11:08:00,Online Transfer,14492.32,17,Zomato,Debit Card,Success
506533,100061,2028-01-07 23:07:00,Cash Withdrawal,20323.33,30,Myntra,Credit Card,Success
506534,100078,2028-01-13 11:06:00,Deposit,26154.34,43,Uber,Net Banking,Success
506535,100095,2028-01-18 23:05:00,UPI,31985.35,6,IRCTC,ATM,Success
506536,100112,2028-01-24 11:04:00,Card Payment,37816.36,19,Reliance,UPI,Success
506537,100129,2028-01-29 23:03:00,ATM Withdrawal,43647.37,32,DMart,Debit Card,Success
506538,100146,2028-02-04 11:02:00,Online Transfer,49478.38,45,Netflix,Credit Card,Success
506539,100163,2028-02-09 23:01:00,Cash Withdrawal,5409.39,8,PhonePe,Net Banking,Success
506540,100180,2028-02-15 11:00:00,Deposit,11240.4,21,Google Pay,ATM,Success
506541,100197,2028-02-20 22:59:00,UPI,17071.41,34,Amazon,UPI,Success
506542,100214,2028-02-26 10:58:00,Card Payment,22902.42,47,Flipkart,Debit Card,Success
506543,100231,2028-03-02 22:57:00,ATM Withdrawal,28733.43,10,Swiggy,Credit Card,Success
506544,100248,2028-03-08 10:56:00,Online Transfer,34564.44,23,Zomato,Net Banking,Success
506545,100265,2028-03-13 22:55:00,Cash Withdrawal,40395.45,36,Myntra,ATM,Success
506546,100282,2028-03-19 10:54:00,Deposit,46226.46,49,Uber,UPI,Success
506547,100299,2028-03-24 22:53:00,UPI,2157.47,12,IRCTC,Debit Card,Success
506548,100316,2028-03-30 10:52:00,Card Payment,7988.48,25,Reliance,Credit Card,Success
506549,100333,2028-04-04 22:51:00,ATM Withdrawal,13819.49,38,DMart,Net Banking,Success
506550,100350,2028-04-10 10:50:00,Online Transfer,19650.5,1,Netflix,ATM,Success
506551,100367,2028-04-15 22:49:00,Cash Withdrawal,25481.51,14,PhonePe,UPI,Success
506552,100384,2028-04-21 10:48:00,Deposit,31312.52,27,Google Pay,Debit Card,Success
506553,100401,2028-04-26 22:47:00,UPI,37143.53,40,Amazon,Credit Card,Success
506554,100418,2028-05-02 10:46:00,Card Payment,42974.54,3,Flipkart,Net Banking,Failed
506555,100435,2028-05-07 22:45:00,ATM Withdrawal,48805.55,16,Swiggy,ATM,Success
506556,100452,2028-05-13 10:44:00,Online Transfer,4736.56,29,Zomato,UPI,Success
506557,100469,2028-05-18 22:43:00,Cash Withdrawal,10567.57,42,Myntra,Debit Card,Success
506558,100486,2028-05-24 10:42:00,Deposit,16398.58,5,Uber,Credit Card,Success
506559,100503,2028-05-29 22:41:00,UPI,22229.59,18,IRCTC,Net Banking,Success
506560,100520,2028-06-04 10:40:00,Card Payment,28060.6,31,Reliance,ATM,Success
506561,100537,2028-06-09 22:39:00,ATM Withdrawal,33891.61,44,DMart,UPI,Success
506562,100554,2028-06-15 10:38:00,Online Transfer,39722.62,7,Netflix,Debit Card,Success
506563,100571,2028-06-20 22:37:00,Cash Withdrawal,45553.63,20,PhonePe,Credit Card,Success
506564,100588,2028-06-26 10:36:00,Deposit,1484.64,33,Google Pay,Net Banking,Success
506565,100605,2028-07-01 22:35:00,UPI,7315.65,46,Amazon,ATM,Success
506566,100622,2028-07-07 10:34:00,Card Payment,13146.66,9,Flipkart,UPI,Pending
506567,100639,2028-07-12 22:33:00,ATM Withdrawal,18977.67,22,Swiggy,Debit Card,Success
506568,100656,2028-07-18 10:32:00,Online Transfer,24808.68,35,Zomato,Credit Card,Success
506569,100673,2028-07-23 22:31:00,Cash Withdrawal,30639.69,48,Myntra,Net Banking,Success
506570,100690,2028-07-29 10:30:00,Deposit,36470.7,11,Uber,ATM,Success
506571,100707,2028-08-03 22:29:00,UPI,42301.71,24,IRCTC,UPI,Success
506572,100724,2028-08-09 10:28:00,Card Payment,48132.72,37,Reliance,Debit Card,Success
506573,100741,2028-08-14 22:27:00,ATM Withdrawal,4063.73,50,DMart,Credit Card,Success
506574,100758,2028-08-20 10:26:00,Online Transfer,9894.74,13,Netflix,Net Banking,Success
506575,100775,2028-08-25 22:25:00,Cash Withdrawal,15725.75,26,PhonePe,ATM,Success
506576,100792,2028-08-31 10:24:00,Deposit,21556.76,39,Google Pay,UPI,Success
506577,100809,2028-09-05 22:23:00,UPI,27387.77,2,Amazon,Debit Card,Success
506578,100826,2028-09-11 10:22:00,Card Payment,33218.78,15,Flipkart,Credit Card,Success
506579,100843,2028-09-16 22:21:00,ATM Withdrawal,39049.79,28,Swiggy,Net Banking,Success
506580,100860,2028-09-22 10:20:00,Online Transfer,44880.8,41,Zomato,ATM,Success
506581,100877,2028-09-27 22:19:00,Cash Withdrawal,811.81,4,Myntra,UPI,Success
506582,100894,2028-10-03 10:18:00,Deposit,6642.82,17,Uber,Debit Card,Success
506583,100911,2028-10-08 22:17:00,UPI,12473.83,30,IRCTC,Credit Card,Success
506584,100928,2028-10-14 10:16:00,Card Payment,18304.84,43,Reliance,Net Banking,Success
506585,100945,2028-10-19 22:15:00,ATM Withdrawal,24135.85,6,DMart,ATM,Success
506586,100962,2028-10-25 10:14:00,Online Transfer,209534.0,19,Netflix,UPI,Success
506587,100979,2028-10-30 22:13:00,Cash Withdrawal,35797.87,32,PhonePe,Debit Card,Success
506588,100996,2028-11-05 10:12:00,Deposit,41628.88,45,Google Pay,Credit Card,Success
506589,101013,2028-11-10 22:11:00,UPI,47459.89,8,Amazon,Net Banking,Success
506590,101030,2028-11-16 10:10:00,Card Payment,3390.9,21,Flipkart,ATM,Success
506591,101047,2028-11-21 22:09:00,ATM Withdrawal,9221.91,34,Swiggy,UPI,Success
506592,101064,2028-11-27 10:08:00,Online Transfer,15052.92,47,Zomato,Debit Card,Success
506593,101081,2028-12-02 22:07:00,Cash Withdrawal,20883.93,10,Myntra,Credit Card,Success
506594,101098,2028-12-08 10:06:00,Deposit,26714.94,23,Uber,Net Banking,Success
506595,101115,2028-12-13 22:05:00,UPI,32545.95,36,IRCTC,ATM,Success
506596,101132,2028-12-19 10:04:00,Card Payment,38376.96,49,Reliance,UPI,Success
506597,101149,2028-12-24 22:03:00,ATM Withdrawal,44207.97,12,DMart,Debit Card,Success
506598,101166,2028-12-30 10:02:00,Online Transfer,138.98,25,Netflix,Credit Card,Success
506599,101183,2029-01-04 22:01:00,Cash Withdrawal,5969.99,38,PhonePe,Net Banking,Success
506600,101200,2029-01-10 10:00:00,Deposit,11800.0,1,Google Pay,ATM,Success
506601,101217,2029-01-15 21:59:00,UPI,17631.01,14,Amazon,UPI,Success
506602,101234,2029-01-21 09:58:00,Card Payment,23462.02,27,Flipkart,Debit Card,Success
506603,101251,2029-01-26 21:57:00,ATM Withdrawal,29293.03,40,Swiggy,Credit Card,Success
506604,101268,2029-02-01 09:56:00,Online Transfer,577524.0,3,Zomato,Net Banking,Success
506605,101285,2029-02-06 21:55:00,Cash Withdrawal,40955.05,16,Myntra,ATM,Success
506606,101302,2029-02-12 09:54:00,Deposit,46786.06,29,Uber,UPI,Success
506607,101319,2029-02-17 21:53:00,UPI,2717.07,42,IRCTC,Debit Card,Success
506608,101336,2029-02-23 09:52:00,Card Payment,8548.08,5,Reliance,Credit Card,Success
506609,101353,2029-02-28 21:51:00,ATM Withdrawal,14379.09,18,DMart,Net Banking,Success
506610,101370,2029-03-06 09:50:00,Online Transfer,20210.1,31,Netflix,ATM,Success
506611,101387,2029-03-11 21:49:00,Cash Withdrawal,26041.11,44,PhonePe,UPI,Success
506612,101404,2029-03-17 09:48:00,Deposit,31872.12,7,Google Pay,Debit Card,Success
506613,101421,2029-03-22 21:47:00,UPI,37703.13,20,Amazon,Credit Card,Success
506614,101438,2029-03-28 09:46:00,Card Payment,43534.14,33,Flipkart,Net Banking,Success
506615,101455,2029-04-02 21:45:00,ATM Withdrawal,49365.15,46,Swiggy,ATM,Success
506616,101472,2029-04-08 09:44:00,Online Transfer,5296.16,9,Zomato,UPI,Success
506617,101489,2029-04-13 21:43:00,Cash Withdrawal,11127.17,22,Myntra,Debit Card,Success
506618,101506,2029-04-19 09:42:00,Deposit,16958.18,35,Uber,Credit Card,Success
506619,101523,2029-04-24 21:41:00,UPI,22789.19,48,IRCTC,Net Banking,Success
506620,101540,2029-04-30 09:40:00,Card Payment,28620.2,11,Reliance,ATM,Success
506621,101557,2029-05-05 21:39:00,ATM Withdrawal,34451.21,24,DMart,UPI,Success
506622,101574,2029-05-11 09:38:00,Online Transfer,40282.22,37,Netflix,Debit Card,Success
506623,101591,2029-05-16 21:37:00,Cash Withdrawal,46113.23,50,PhonePe,Credit Card,Success
506624,101608,2029-05-22 09:36:00,Deposit,2044.24,13,Google Pay,Net Banking,Success
506625,101625,2029-05-27 21:35:00,UPI,7875.25,26,Amazon,ATM,Success
506626,101642,2029-06-02 09:34:00,Card Payment,13706.26,39,Flipkart,UPI,Success
506627,101659,2029-06-07 21:33:00,ATM Withdrawal,19537.27,2,Swiggy,Debit Card,Success
506628,101676,2029-06-13 09:32:00,Online Transfer,25368.28,15,Zomato,Credit Card,Success
506629,101693,2029-06-18 21:31:00,Cash Withdrawal,31199.29,28,Myntra,Net Banking,Success
506630,101710,2029-06-24 09:30:00,Deposit,37030.3,41,Uber,ATM,Success
506631,101727,2029-06-29 21:29:00,UPI,42861.31,4,IRCTC,UPI,Success
506632,101744,2029-07-05 09:28:00,Card Payment,48692.32,17,Reliance,Debit Card,Success
506633,101761,2029-07-10 21:27:00,ATM Withdrawal,4623.33,30,DMart,Credit Card,Pending
506634,101778,2029-07-16 09:26:00,Online Transfer,10454.34,43,Netflix,Net Banking,Success
506635,101795,2029-07-21 21:25:00,Cash Withdrawal,16285.35,6,PhonePe,ATM,Success
506636,101812,2029-07-27 09:24:00,Deposit,22116.36,19,Google Pay,UPI,Success
506637,101829,2029-08-01 21:23:00,UPI,27947.37,32,Amazon,Debit Card,Success
506638,101846,2029-08-07 09:22:00,Card Payment,33778.38,45,Flipkart,Credit Card,Success
506639,101863,2029-08-12 21:21:00,ATM Withdrawal,39609.39,8,Swiggy,Net Banking,Success
506640,101880,2029-08-18 09:20:00,Online Transfer,45440.4,21,Zomato,ATM,Success
506641,101897,2029-08-23 21:19:00,Cash Withdrawal,1371.41,34,Myntra,UPI,Success
506642,101914,2029-08-29 09:18:00,Deposit,7202.42,47,Uber,Debit Card,Success
506643,101931,2029-09-03 21:17:00,UPI,13033.43,10,IRCTC,Credit Card,Success
506644,101948,2029-09-09 09:16:00,Card Payment,18864.44,23,Reliance,Net Banking,Success
506645,101965,2029-09-14 21:15:00,ATM Withdrawal,24695.45,36,DMart,ATM,Success
506646,101982,2029-09-20 09:14:00,Online Transfer,30526.46,49,Netflix,UPI,Success
506647,101999,2029-09-25 21:13:00,Cash Withdrawal,36357.47,12,PhonePe,Debit Card,Success
506648,102016,2029-10-01 09:12:00,Deposit,42188.48,25,Google Pay,Credit Card,Success
506649,102033,2029-10-06 21:11:00,UPI,48019.49,38,Amazon,Net Banking,Success
506650,102050,2029-10-12 09:10:00,Card Payment,3950.5,1,Flipkart,ATM,Success
506651,102067,2029-10-17 21:09:00,ATM Withdrawal,9781.51,14,Swiggy,UPI,Success
506652,102084,2029-10-23 09:08:00,Online Transfer,15612.52,27,Zomato,Debit Card,Success
506653,102101,2029-10-28 21:07:00,Cash Withdrawal,21443.53,40,Myntra,Credit Card,Success
506654,102118,2029-11-03 09:06:00,Deposit,27274.54,3,Uber,Net Banking,Success
506655,102135,2029-11-08 21:05:00,UPI,33105.55,16,IRCTC,ATM,Success
506656,102152,2029-11-14 09:04:00,Card Payment,38936.56,29,Reliance,UPI,Success
506657,102169,2029-11-19 21:03:00,ATM Withdrawal,44767.57,42,DMart,Debit Card,Success
506658,102186,2029-11-25 09:02:00,Online Transfer,698.58,5,Netflix,Credit Card,Success
506659,102203,2029-11-30 21:01:00,Cash Withdrawal,6529.59,18,PhonePe,Net Banking,Success
506660,102220,2029-12-06 09:00:00,Deposit,12360.6,31,Google Pay,ATM,Success
506661,102237,2029-12-11 20:59:00,UPI,18191.61,44,Amazon,UPI,Success
506662,102254,2029-12-17 08:58:00,Card Payment,24022.62,7,Flipkart,Debit Card,Success
506663,102271,2029-12-22 20:57:00,ATM Withdrawal,29853.63,20,Swiggy,Credit Card,Success
506664,102288,2029-12-28 08:56:00,Online Transfer,35684.64,33,Zomato,Net Banking,Success
506665,102305,2030-01-02 20:55:00,Cash Withdrawal,41515.65,46,Myntra,ATM,Success
506666,102322,2030-01-08 08:54:00,Deposit,47346.66,9,Uber,UPI,Success
506667,102339,2030-01-13 20:53:00,UPI,3277.67,22,IRCTC,Debit Card,Failed
506668,102356,2030-01-19 08:52:00,Card Payment,9108.68,35,Reliance,Credit Card,Success
506669,102373,2030-01-24 20:51:00,ATM Withdrawal,14939.69,48,DMart,Net Banking,Success
506670,102390,2030-01-30 08:50:00,Online Transfer,20770.7,11,Netflix,ATM,Success
506671,102407,2030-02-04 20:49:00,Cash Withdrawal,26601.71,24,PhonePe,UPI,Success
506672,102424,2030-02-10 08:48:00,Deposit,32432.72,37,Google Pay,Debit Card,Success
506673,102441,2030-02-15 20:47:00,UPI,38263.73,50,Amazon,Credit Card,Success
506674,102458,2030-02-21 08:46:00,Card Payment,44094.74,13,Flipkart,Net Banking,Success
506675,102475,2030-02-26 20:45:00,ATM Withdrawal,246825.0,26,Swiggy,ATM,Success
506676,102492,2030-03-04 08:44:00,Online Transfer,5856.76,39,Zomato,UPI,Success
506677,102509,2030-03-09 20:43:00,Cash Withdrawal,11687.77,2,Myntra,Debit Card,Success
506678,102526,2026-01-05 08:42:00,Deposit,17518.78,15,Uber,Credit Card,Success
506679,102543,2026-01-10 20:41:00,UPI,23349.79,28,IRCTC,Net Banking,Success
506680,102560,2026-01-16 08:40:00,Card Payment,29180.8,41,Reliance,ATM,Success
506681,102577,2026-01-21 20:39:00,ATM Withdrawal,35011.81,4,DMart,UPI,Success
506682,102594,2026-01-27 08:38:00,Online Transfer,40842.82,17,Netflix,Debit Card,Success
506683,102611,2026-02-01 20:37:00,Cash Withdrawal,46673.83,30,PhonePe,Credit Card,Success
506684,102628,2026-02-07 08:36:00,Deposit,2604.84,43,Google Pay,Net Banking,Success
506685,102645,2026-02-12 20:35:00,UPI,8435.85,6,Amazon,ATM,Success
506686,102662,2026-02-18 08:34:00,Card Payment,14266.86,19,Flipkart,UPI,Success
506687,102679,2026-02-23 20:33:00,ATM Withdrawal,20097.87,32,Swiggy,Debit Card,Success
506688,102696,2026-03-01 08:32:00,Online Transfer,25928.88,45,Zomato,Credit Card,Success
506689,102713,2026-03-06 20:31:00,Cash Withdrawal,31759.89,8,Myntra,Net Banking,Success
506690,102730,2026-03-12 08:30:00,Deposit,37590.9,21,Uber,ATM,Success
506691,102747,2026-03-17 20:29:00,UPI,43421.91,34,IRCTC,UPI,Success
506692,102764,2026-03-23 08:28:00,Card Payment,49252.92,47,Reliance,Debit Card,Success
506693,102781,2026-03-28 20:27:00,ATM Withdrawal,5183.93,10,DMart,Credit Card,Success
506694,102798,2026-04-03 08:26:00,Online Transfer,11014.94,23,Netflix,Net Banking,Success
506695,102815,2026-04-08 20:25:00,Cash Withdrawal,16845.95,36,PhonePe,ATM,Success
506696,102832,2026-04-14 08:24:00,Deposit,22676.96,49,Google Pay,UPI,Success
506697,102849,2026-04-19 20:23:00,UPI,28507.97,12,Amazon,Debit Card,Success
506698,102866,2026-04-25 08:22:00,Card Payment,34338.98,25,Flipkart,Credit Card,Success
506699,102883,2026-04-30 20:21:00,ATM Withdrawal,40169.99,38,Swiggy,Net Banking,Success
506700,102900,2026-05-06 08:20:00,Online Transfer,46000.0,1,Zomato,ATM,Pending
506701,102917,2026-05-11 20:19:00,Cash Withdrawal,1931.01,14,Myntra,UPI,Success
506702,102934,2026-05-17 08:18:00,Deposit,7762.02,27,Uber,Debit Card,Success
506703,102951,2026-05-22 20:17:00,UPI,13593.03,40,IRCTC,Credit Card,Success
506704,102968,2026-05-28 08:16:00,Card Payment,19424.04,3,Reliance,Net Banking,Success
506705,102985,2026-06-02 20:15:00,ATM Withdrawal,25255.05,16,DMart,ATM,Success
506706,100002,2026-06-08 08:14:00,Online Transfer,31086.06,29,Netflix,UPI,Success
506707,100019,2026-06-13 20:13:00,Cash Withdrawal,36917.07,42,PhonePe,Debit Card,Success
506708,100036,2026-06-19 08:12:00,Deposit,42748.08,5,Google Pay,Credit Card,Success
506709,100053,2026-06-24 20:11:00,UPI,48579.09,18,Amazon,Net Banking,Success
506710,100070,2026-06-30 08:10:00,Card Payment,4510.1,31,Flipkart,ATM,Success
506711,100087,2026-07-05 20:09:00,ATM Withdrawal,10341.11,44,Swiggy,UPI,Success
506712,100104,2026-07-11 08:08:00,Online Transfer,16172.12,7,Zomato,Debit Card,Success
506713,100121,2026-07-16 20:07:00,Cash Withdrawal,22003.13,20,Myntra,Credit Card,Success
506714,100138,2026-07-22 08:06:00,Deposit,27834.14,33,Uber,Net Banking,Success
506715,100155,2026-07-27 20:05:00,UPI,33665.15,46,IRCTC,ATM,Success
506716,100172,2026-08-02 08:04:00,Card Payment,39496.16,9,Reliance,UPI,Success
506717,100189,2026-08-07 20:03:00,ATM Withdrawal,45327.17,22,DMart,Debit Card,Success
506718,100206,2026-08-13 08:02:00,Online Transfer,1258.18,35,Netflix,Credit Card,Success
506719,100223,2026-08-18 20:01:00,Cash Withdrawal,7089.19,48,PhonePe,Net Banking,Success
506720,100240,2026-08-24 08:00:00,Deposit,12920.2,11,Google Pay,ATM,Success
506721,100257,2026-08-29 19:59:00,UPI,18751.21,24,Amazon,UPI,Success
506722,100274,2026-09-04 07:58:00,Card Payment,24582.22,37,Flipkart,Debit Card,Success
506723,100291,2026-09-09 19:57:00,ATM Withdrawal,30413.23,50,Swiggy,Credit Card,Success
